match_id,team_id,outcome,kills,deaths,assists,total_damage_dealt,gold_earned,cs,KDA,Kill Participation
SG2_36146088,200,win,62,53,73,219014,88328,751,2.76301247771836,0.23478260869565215
SG2_36147329,100,win,14,8,4,33140,27780,386,2.625,0.18749999999999997
SG2_36147329,200,lose,9,15,8,29830,26049,365,1.6966666666666668,0.14166666666666664
SG2_36160004,100,win,38,33,52,149211,74053,814,3.4333333333333336,0.2535211267605634
SG2_36160004,200,lose,33,38,42,131281,69401,811,2.084285714285714,0.21126760563380276
SG2_36160740,100,win,55,31,66,157161,71417,620,4.900714285714286,0.2813953488372093
SG2_36160740,200,lose,31,55,53,153589,56807,606,1.9390151515151515,0.19534883720930227
SG2_36174549,100,lose,17,31,18,48964,30391,320,1.197857142857143,0.14583333333333331
SG2_36174549,200,win,31,17,37,54404,45229,408,4.3966666666666665,0.2833333333333333
SG2_36175330,100,lose,7,33,10,29364,29605,299,0.5178571428571429,0.08499999999999999
SG2_36175330,200,win,33,7,50,53305,41906,379,14.95,0.41500000000000004
SG2_36176665,100,lose,25,50,32,95974,53034,654,1.2192307692307691,0.15199999999999994
SG2_36176665,200,win,50,25,68,148367,68201,636,4.933333333333333,0.31466666666666665
SG2_36176691,100,lose,31,39,42,120146,58595,654,2.2363852813852816,0.20857142857142855
SG2_36176691,200,win,39,31,65,153859,63831,652,3.798571428571429,0.29714285714285704
SG2_36180979,100,lose,59,57,67,248006,101752,976,2.2591161616161615,0.2172413793103448
SG2_36180979,200,win,57,59,77,327593,108424,1113,2.2825174825174828,0.23103448275862065
SG2_36181293,100,lose,23,36,33,105270,45295,437,1.6222222222222222,0.18983050847457622
SG2_36181293,200,win,36,23,52,104840,56523,483,4.267142857142857,0.2983050847457627
SG2_36183879,100,lose,8,26,4,31173,26361,337,0.45999999999999996,0.07058823529411762
SG2_36183879,200,win,26,9,30,40093,32411,362,6.4833333333333325,0.32941176470588235
SG2_36199699,100,win,39,38,36,124162,70103,742,2.2461471861471862,0.19480519480519476
SG2_36199699,200,lose,38,39,44,107493,59792,615,2.148015873015873,0.21298701298701297
SG2_36201511,100,win,47,20,42,98129,54965,510,5.166666666666667,0.2656716417910447
SG2_36201511,200,lose,20,47,16,57075,38277,461,0.8492063492063492,0.10746268656716414
SG2_36204696,100,win,27,10,23,48899,37023,420,6.366666666666666,0.2702702702702703
SG2_36204696,200,lose,10,27,11,35955,25840,323,1.0038095238095237,0.1135135135135135
SG2_36209748,100,win,35,14,47,124211,61186,611,8.1,0.33469387755102037
SG2_36209748,200,lose,14,35,17,73241,47566,617,1.0226190476190475,0.1265306122448979
SG2_36211196,100,win,48,51,75,216902,86598,849,2.463809523809524,0.25102040816326526
SG2_36211196,200,lose,50,48,79,193590,82705,868,2.8325174825174826,0.2632653061224489
SG2_36217753,100,win,44,28,66,144361,71112,647,3.894761904761905,0.3055555555555555
SG2_36217753,200,lose,28,44,43,123157,57488,664,1.6724747474747474,0.1972222222222222
SG2_36218339,100,win,25,15,28,65045,50256,513,5.346666666666667,0.265
SG2_36218339,200,lose,15,25,11,44911,39750,490,1.0833333333333335,0.12999999999999998
SG2_36220568,100,win,62,42,120,204206,75261,605,4.878333333333333,0.35339805825242715
SG2_36220568,200,lose,41,62,51,133145,70790,645,1.7785714285714285,0.17864077669902909
SG2_36234643,100,win,47,32,70,119369,64180,511,4.041666666666667,0.2962025316455696
SG2_36234643,200,lose,32,47,41,109566,53052,552,1.6796897546897547,0.18481012658227844
SG2_36242093,100,win,32,13,69,97029,52259,489,12.786666666666665,0.459090909090909
SG2_36242093,200,lose,12,32,26,58737,42026,479,1.231904761904762,0.17272727272727267
SG2_36245360,100,lose,22,39,40,104041,56883,693,1.6515384615384616,0.20327868852459013
SG2_36245360,200,win,39,22,63,120092,70873,735,4.966666666666667,0.33442622950819667
SG2_36262711,100,win,55,35,54,160423,72884,605,3.423809523809524,0.24222222222222217
SG2_36262711,200,lose,35,55,34,87074,61342,599,1.3536541889483067,0.15333333333333327
SG2_36265248,100,win,37,18,58,127493,62807,559,6.626190476190476,0.3454545454545454
SG2_36265248,200,lose,18,37,32,98698,49884,609,1.4987878787878788,0.1818181818181818
SG2_36281316,100,win,53,36,51,164678,69141,596,4.0216666666666665,0.23370786516853928
SG2_36281316,200,lose,36,53,51,116889,58235,589,1.7784271284271285,0.19550561797752805
SG2_36283105,100,win,51,30,65,131962,65196,573,4.28015873015873,0.29
SG2_36283105,200,lose,29,51,36,100547,53227,549,1.2650815850815849,0.1625
SG2_36289940,100,lose,13,28,12,29878,26448,311,0.9833333333333334,0.12195121951219509
SG2_36289940,200,win,28,13,46,42003,36973,421,7.3,0.36097560975609755
SG2_36297188,100,lose,23,31,43,99260,52192,606,2.202857142857143,0.24444444444444438
SG2_36297188,200,win,31,23,48,86424,62515,639,5.21,0.29259259259259257
SG2_36299615,100,lose,24,25,38,121837,54883,630,3.6784848484848482,0.2530612244897959
SG2_36299615,200,win,25,24,30,119657,64870,736,2.835,0.2244897959183673
SG2_36314957,100,lose,16,29,22,63304,44550,580,1.3942857142857144,0.16888888888888887
SG2_36314957,200,win,29,16,52,82575,52260,608,5.133333333333334,0.36
SG2_36324473,100,lose,36,51,47,137353,67294,742,1.8133333333333332,0.19080459770114938
SG2_36324473,200,win,51,36,83,150823,73409,671,4.737222222222222,0.3080459770114942
SG2_36326996,100,win,33,15,45,160666,61688,734,8.120000000000001,0.325
SG2_36326996,200,lose,15,33,18,76868,52344,798,1.2136507936507936,0.13749999999999996
SG2_36332418,100,lose,14,34,16,85978,49735,704,0.9533333333333334,0.12499999999999997
SG2_36332418,200,win,34,14,68,116282,63356,725,8.916666666666668,0.425
SG2_36338052,100,win,41,31,66,139381,71232,751,3.6785714285714284,0.29722222222222217
SG2_36338052,200,lose,31,41,47,122351,65942,756,1.959285714285714,0.21666666666666665
SG2_36338390,100,win,42,40,61,157831,66773,583,3.4333333333333327,0.2512195121951219
SG2_36338390,200,lose,40,42,44,126705,62913,565,2.401168831168831,0.20487804878048782
SG2_36338576,100,win,35,28,63,144894,76574,730,6.037362637362637,0.31111111111111106
SG2_36338576,200,lose,28,35,39,111779,70096,849,2.2459523809523807,0.21269841269841266
SG2_36340077,100,lose,28,47,46,125174,53447,506,1.6173160173160173,0.1973333333333333
SG2_36340077,200,win,47,28,61,146659,65635,567,3.983333333333333,0.2879999999999999
SG2_36341905,100,win,51,31,69,151250,69901,619,4.545238095238095,0.2962962962962962
SG2_36341905,200,lose,30,51,55,109637,55009,553,1.7444444444444442,0.2098765432098765
SG2_36343467,100,lose,47,41,41,139022,67728,683,2.2583333333333337,0.19999999999999996
SG2_36343467,200,win,41,48,55,126149,70652,660,2.0797008547008544,0.21818181818181817
SG2_36355390,100,lose,31,52,28,177486,70353,779,1.1350000000000002,0.14216867469879513
SG2_36355390,200,win,52,31,76,170413,81679,704,5.407777777777778,0.308433734939759
SG2_36357850,100,lose,21,43,31,87380,51339,592,1.2444444444444442,0.1625
SG2_36357850,200,win,43,21,64,128033,62378,633,5.82,0.334375
SG2_36402924,100,lose,47,35,66,142269,75410,743,3.525,0.27560975609756094
SG2_36402924,200,win,35,47,53,145086,74263,848,2.1269352869352867,0.21463414634146338
SG2_36403083,100,lose,16,46,15,71496,47005,593,0.7696503496503497,0.09999999999999995
SG2_36403083,200,win,46,17,48,113071,59414,545,8.59,0.30322580645161284
SG2_36403412,100,lose,24,36,39,80449,50854,603,2.064920634920635,0.20999999999999996
SG2_36403412,200,win,36,24,35,89523,63070,684,3.4555555555555557,0.23666666666666664
SG2_36411812,100,lose,5,23,8,44557,35775,507,0.6666666666666666,0.09285714285714282
SG2_36411812,200,win,23,5,39,62649,46283,539,11.0,0.4428571428571429
SG2_36438205,100,lose,11,14,9,44838,33975,363,1.561904761904762,0.16
SG2_36438205,200,win,14,11,19,45399,39582,439,3.22,0.264
SG2_36439107,100,lose,13,27,14,51053,44525,685,1.386904761904762,0.135
SG2_36439107,200,win,27,13,34,89986,56650,608,6.5,0.305
SG2_36441962,100,win,10,4,11,14473,17871,209,4.2,0.29999999999999993
SG2_36441962,200,lose,4,10,2,9834,14752,169,1.2,0.0857142857142857
SG2_36453612,100,win,30,14,20,58546,42060,439,4.966666666666667,0.22727272727272724
SG2_36453612,200,lose,14,30,9,54839,32062,358,0.8442857142857143,0.10454545454545452
SG2_36455036,100,win,56,59,79,141503,71906,587,2.3225974025974025,0.2347826086956521
SG2_36455036,200,lose,59,56,94,160808,68600,462,2.757142857142857,0.2660869565217391
SG2_36456692,100,lose,34,48,48,151763,61980,675,1.7044444444444444,0.19999999999999996
SG2_36456692,200,win,48,34,54,170127,73310,722,5.33,0.248780487804878
SG2_36459129,100,lose,31,47,32,166088,77478,943,1.3948051948051947,0.1615384615384615
SG2_36459129,200,win,47,31,87,180452,86523,896,4.440952380952381,0.34358974358974353
SG2_36462815,100,lose,25,37,24,94236,57308,693,1.3488095238095237,0.15806451612903222
SG2_36462815,200,win,37,25,55,128080,66773,677,5.788888888888889,0.2967741935483871
SG2_36465788,100,win,31,28,57,114248,64589,680,4.331428571428572,0.2983050847457627
SG2_36465788,200,lose,28,31,34,96722,59504,701,1.9807142857142856,0.2101694915254237
SG2_36466727,100,lose,15,26,22,55567,43103,510,1.4472727272727273,0.18048780487804877
SG2_36466727,200,win,26,15,13,74522,53652,614,3.7600000000000002,0.19024390243902436
SG2_36469874,100,win,3,4,2,6976,9514,93,0.8,0.14285714285714282
SG2_36469874,200,lose,4,5,3,5909,9039,82,1.0,0.19999999999999998
SG2_36470939,100,win,25,21,38,77768,46891,517,3.0533333333333332,0.27391304347826084
SG2_36470939,200,lose,21,25,23,72393,42144,482,1.8033333333333335,0.1913043478260869
SG2_36516969,100,lose,6,12,7,24443,21825,329,1.1,0.1444444444444444
SG2_36516969,200,win,12,6,16,27483,24908,313,4.8,0.31111111111111106
SG2_36525718,100,lose,32,59,26,96356,60111,667,1.348723776223776,0.12747252747252746
SG2_36525718,200,win,59,32,50,149371,73765,695,3.9903030303030307,0.23956043956043951
SG2_36530173,100,win,31,24,49,105353,67291,794,8.934285714285714,0.2909090909090909
SG2_36530173,200,lose,24,31,29,98759,58971,736,1.8726190476190474,0.19272727272727266
SG2_36541027,100,lose,5,21,1,37089,26608,321,0.37,0.048
SG2_36541027,200,win,20,5,18,44474,41210,417,6.9,0.304
SG2_36541399,100,lose,8,31,6,37294,29579,376,0.5098412698412698,0.07368421052631575
SG2_36541399,200,win,30,8,30,64434,40349,378,8.5,0.3157894736842105
SG2_36544161,100,win,40,16,61,103892,57192,525,9.190000000000001,0.36071428571428565
SG2_36544161,200,lose,16,42,27,71079,43726,519,1.283809523809524,0.15357142857142853
SG2_36549688,100,win,51,33,80,188780,81316,715,4.10095238095238,0.31190476190476185
SG2_36549688,200,lose,33,51,63,144340,73823,801,2.4567676767676767,0.2285714285714285
SG2_36581658,100,lose,4,32,4,40105,30574,297,0.31190476190476185,0.045714285714285666
SG2_36581658,200,win,31,4,36,55688,36388,364,13.4,0.38285714285714284
SG2_36581960,100,lose,28,41,25,89844,57246,596,1.3464285714285713,0.15362318840579703
SG2_36581960,200,win,41,28,55,137085,66709,608,4.336904761904762,0.27826086956521734
SG2_36586229,100,lose,13,35,26,62188,42072,547,1.0920634920634922,0.16249999999999995
SG2_36586229,200,win,35,13,47,102125,56186,594,7.65,0.3416666666666667
SG2_36609478,100,lose,15,41,18,53711,42271,480,0.7727272727272727,0.11785714285714281
SG2_36609478,200,win,41,15,61,105585,53793,513,9.316666666666666,0.36428571428571427
SG2_36614783,100,win,52,41,62,169465,84649,820,2.8116233766233765,0.24516129032258066
SG2_36614783,200,lose,41,52,80,184882,81902,769,2.9385463659147866,0.26021505376344084
SG2_36618665,100,win,47,25,72,124647,65400,587,5.422857142857143,0.33055555555555555
SG2_36618665,200,lose,25,47,25,106381,56016,605,1.1127777777777779,0.1388888888888889
SG2_36620966,100,lose,31,33,34,78243,49842,527,2.3533333333333335,0.203125
SG2_36620966,200,win,33,31,59,117567,52439,494,3.0095238095238095,0.2875
SG2_36631965,100,lose,25,49,18,98598,58914,630,0.9013636363636364,0.11621621621621618
SG2_36631965,200,win,49,25,54,129585,65986,503,8.9,0.2783783783783783
SG2_36646544,100,lose,13,25,21,82367,43095,540,1.89,0.18378378378378377
SG2_36646544,200,win,24,13,36,70407,50272,535,4.866666666666666,0.3243243243243243
SG2_36649432,100,lose,33,38,47,142863,69165,725,2.1149999999999998,0.22535211267605632
SG2_36649432,200,win,38,34,62,142199,73093,735,3.680555555555556,0.2816901408450704
SG2_36674112,100,win,42,21,60,114020,55939,487,4.8100000000000005,0.32380952380952377
SG2_36674112,200,lose,21,42,41,79623,46696,456,1.663838383838384,0.19682539682539676
SG2_36679409,100,win,43,45,46,178838,78858,789,2.361428571428571,0.20227272727272724
SG2_36679409,200,lose,45,43,74,171121,79948,771,2.9475252525252524,0.2704545454545454
SG2_36689753,100,lose,36,45,46,121302,56562,490,1.8433333333333333,0.20246913580246906
SG2_36689753,200,win,45,36,66,160228,64804,464,6.802777777777777,0.274074074074074
SG2_36691447,100,win,50,40,50,172733,74470,614,3.4809090909090914,0.22222222222222218
SG2_36691447,200,lose,40,51,50,153313,62538,672,2.010940170940171,0.19999999999999996
SG2_36705722,100,win,56,30,64,167048,69681,690,4.601587301587302,0.2823529411764706
SG2_36705722,200,lose,29,57,30,103720,60120,632,1.4093137254901962,0.13882352941176468
SG2_36705979,100,lose,19,30,32,100814,56067,637,2.276190476190476,0.20816326530612242
SG2_36705979,200,win,30,19,33,109722,59034,558,4.878571428571428,0.2571428571428571
SG2_36707282,100,win,25,3,25,51559,40497,496,9.6,0.3571428571428571
SG2_36707282,200,lose,3,25,1,27909,27805,418,0.19,0.02857142857142856
SG2_36723416,100,lose,25,51,27,141982,51992,565,1.0335064935064935,0.13684210526315785
SG2_36723416,200,win,51,25,49,119087,66957,529,4.833333333333333,0.2631578947368421
SG2_36725431,100,lose,26,43,25,71702,52574,514,1.2068398268398268,0.1478260869565217
SG2_36725431,200,win,43,26,42,110366,59581,523,2.922222222222222,0.24637681159420294
SG2_36748893,100,lose,59,69,66,230354,87544,718,1.791062271062271,0.1953125
SG2_36748893,200,win,69,59,92,275978,94861,721,2.889010989010989,0.2515625
SG2_36772807,100,win,43,39,54,169324,80287,756,2.5892857142857144,0.23658536585365852
SG2_36772807,200,lose,39,43,60,177881,73475,754,2.3434343434343434,0.24146341463414633
SG2_36778168,100,lose,24,41,28,71487,41498,363,1.5315151515151515,0.15999999999999998
SG2_36778168,200,win,41,24,28,88276,50468,503,6.5487179487179485,0.21230769230769225
SG2_36780418,100,win,10,5,13,38197,31131,419,3.7,0.30666666666666664
SG2_36780418,200,lose,5,11,4,30246,26004,330,1.64,0.11999999999999997
SG2_36785067,100,win,39,13,38,83504,52593,478,6.873333333333333,0.2961538461538461
SG2_36785067,200,lose,13,39,13,38204,32837,372,0.6999206349206348,0.09999999999999994
SG2_36789530,100,lose,27,38,46,81627,56668,635,2.061111111111111,0.22461538461538458
SG2_36789530,200,win,38,27,60,117450,64601,641,4.152380952380952,0.30153846153846153
SG2_36789779,100,win,37,18,49,103253,66699,685,6.08,0.3127272727272727
SG2_36789779,200,lose,18,37,23,68247,49956,713,1.1194444444444445,0.14909090909090905
SG2_36797885,100,lose,14,23,19,60505,30778,315,1.58,0.17837837837837836
SG2_36797885,200,win,23,14,31,56655,35814,336,5.959999999999999,0.2918918918918919
SG2_36799426,100,lose,45,43,57,150838,77662,811,2.448737373737374,0.23181818181818178
SG2_36799426,200,win,43,45,71,186331,83149,801,2.8001998001998003,0.2590909090909091
SG2_36800042,100,win,37,11,49,93037,53367,495,8.966666666666665,0.3583333333333333
SG2_36800042,200,lose,11,37,11,52871,39630,475,0.6228571428571429,0.09166666666666662
SG2_36800080,100,lose,20,43,28,73104,47808,429,1.2427472527472527,0.15238095238095234
SG2_36800080,200,win,43,21,53,104128,61051,531,6.019047619047619,0.3047619047619047
SG2_36802719,100,lose,18,27,30,52945,45672,468,2.0416666666666665,0.21818181818181817
SG2_36802719,200,win,26,18,41,116015,52965,563,3.8566666666666665,0.3045454545454545
SG2_36804960,100,win,41,18,51,119190,61254,660,5.63,0.311864406779661
SG2_36804960,200,lose,18,41,14,88555,50706,664,1.05,0.10847457627118642
SG2_36805392,100,win,32,29,42,101744,65826,729,2.5300000000000002,0.24262295081967208
SG2_36805392,200,lose,29,32,38,130950,59989,745,2.0647619047619044,0.21967213114754092
SG2_36817372,100,lose,6,22,8,30156,32099,468,1.0699999999999998,0.10370370370370367
SG2_36817372,200,win,21,6,27,47660,38970,465,7.633333333333335,0.3555555555555555
SG2_36817834,100,lose,18,26,26,102237,54633,800,2.030952380952381,0.19999999999999998
SG2_36817834,200,win,26,19,47,119411,64817,858,7.201904761904762,0.33181818181818173
SG2_36818585,100,lose,9,40,16,53218,37907,474,0.625,0.10204081632653057
SG2_36818585,200,win,40,9,51,89270,56393,519,13.116666666666665,0.37142857142857144
SG2_36825233,100,lose,27,32,41,87947,56716,650,2.562222222222222,0.2305084745762712
SG2_36825233,200,win,32,27,67,105315,60282,645,4.1033333333333335,0.33559322033898303
SG2_36825438,100,lose,31,26,39,95049,58747,707,3.0266666666666664,0.24561403508771926
SG2_36825438,200,win,26,31,48,96135,64283,729,2.5650793650793653,0.25964912280701746
SG2_36836667,100,lose,21,41,30,74388,46197,497,1.3155555555555556,0.16451612903225804
SG2_36836667,200,win,41,21,41,111747,60470,590,4.89,0.2645161290322581
SG2_36839274,100,win,25,14,22,51484,43743,501,4.533333333333333,0.24102564102564097
SG2_36839274,200,lose,14,25,16,45149,35163,434,1.1833333333333333,0.1538461538461538
SG2_36840052,100,lose,33,35,51,112680,59104,633,3.022222222222222,0.24705882352941172
SG2_36840052,200,win,35,33,41,116067,66426,699,2.223809523809524,0.22352941176470584
SG2_36840676,100,lose,24,45,29,114023,54918,603,1.3135531135531135,0.15362318840579703
SG2_36840676,200,win,45,24,72,143432,65234,540,8.296428571428573,0.3391304347826087
SG2_36841811,100,lose,24,43,18,73873,45327,470,1.003015873015873,0.12537313432835817
SG2_36841811,200,win,43,24,39,104929,58378,475,4.042857142857143,0.24477611940298508
SG2_36842275,100,lose,4,21,2,19600,19941,244,0.275,0.048
SG2_36842275,200,win,21,5,15,34540,30807,333,4.266666666666667,0.288
SG2_36844022,100,lose,42,48,62,159100,72561,836,2.2947863247863247,0.23370786516853928
SG2_36844022,200,win,47,42,64,177367,82834,838,2.9903030303030302,0.24943820224719096
SG2_36851279,100,lose,13,28,23,81588,47997,684,1.307936507936508,0.17560975609756097
SG2_36851279,200,win,28,13,39,130404,55960,654,5.86,0.3268292682926829
SG2_36851585,100,lose,31,25,34,129660,68547,828,2.9,0.23214285714285712
SG2_36851585,200,win,25,31,40,110175,67986,814,2.263333333333333,0.23214285714285712
SG2_36853164,100,lose,28,46,37,121355,67517,798,1.4326190476190477,0.17567567567567563
SG2_36853164,200,win,46,28,73,159315,81350,780,5.091818181818182,0.32162162162162156
SG2_36853545,100,lose,11,31,11,49709,38926,471,0.8380952380952381,0.10476190476190472
SG2_36853545,200,win,31,11,26,65289,48231,525,6.42,0.2714285714285714
SG2_36857801,100,lose,31,41,29,80064,50127,475,1.5644444444444445,0.16666666666666663
SG2_36857801,200,win,41,31,51,99587,57654,472,3.7895238095238097,0.25555555555555554
SG2_36858804,100,win,29,21,74,102186,64316,794,5.143333333333333,0.41200000000000003
SG2_36858804,200,lose,21,29,52,92216,57757,831,2.5666666666666664,0.292
SG2_36860977,100,lose,14,24,16,43530,30147,382,1.4783333333333333,0.1578947368421052
SG2_36860977,200,win,24,14,28,47080,39616,467,5.05,0.27368421052631575
SG2_36861509,100,win,44,34,67,144147,68310,744,3.406111111111111,0.2846153846153846
SG2_36861509,200,lose,34,44,44,135690,61341,692,1.7898051948051947,0.19999999999999996
SG2_36862916,100,lose,16,26,20,68039,45573,600,1.5523809523809524,0.17142857142857135
SG2_36862916,200,win,26,16,25,72880,57847,659,3.3,0.2428571428571428
